,States/UTs,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL
2644,Konkan & Goa,1994,1.3,0,0,12.5,11.7,784.8,1168.5,654.4,406.5,137.9,2.2,0,3179.8
2645,Konkan & Goa,1995,3.5,0,0,3.3,15.3,345.9,1171.2,606.5,419.5,196.5,4.4,0,2766
2646,Konkan & Goa,1996,0.1,0,0,0.6,1.4,535.7,1232,594.6,308.4,245.9,1.2,0.9,2920.7
2647,Konkan & Goa,1997,2.6,0,0.8,1.8,0.2,757.9,1072.6,847.6,215.2,21.8,47.1,59.6,3027.2
2648,Konkan & Goa,1998,0,0,0,0,9.7,671.3,909.1,758.3,561.8,280,44.3,0.1,3234.7
2649,Konkan & Goa,1999,0,0,0,0,67.1,978.7,1105.1,283.7,297.1,179.7,0.7,0,2912.1
2650,Konkan & Goa,2000,1.2,0,0,0.9,190.3,739.4,1200.4,789.5,111.9,91.8,1.6,6.2,3133.2
2651,Konkan & Goa,2001,5.6,0,0,2.8,59.6,540.1,873.4,611.3,207.9,91.6,3.1,0,2395.4
2652,Konkan & Goa,2002,0,0,0.1,2.8,9.4,942,452.8,834.5,217.1,75.3,3,0.3,2537.2
2653,Konkan & Goa,2003,0.5,0.6,0.8,1.2,11.2,865.3,1013.9,593.7,298.7,54.4,1.9,0,2842.3
2654,Konkan & Goa,2004,0,0,0,10.4,46.9,678.6,902.3,1011.5,293.3,32.9,10.2,0,2985.9
2655,Konkan & Goa,2005,1.3,0.1,1.9,4,9.8,730.2,1340.9,772.2,678.8,76.5,0,0.1,3615.7
2656,Konkan & Goa,2006,0,0,9.9,0,211.8,683.1,1066.2,886.4,399.9,202.4,22.5,0,3482.2
2657,Konkan & Goa,2007,0,0,0.1,3.3,33.4,939.3,841.3,980.2,609,45.6,16,0.1,3468.5
2658,Konkan & Goa,2008,0,0.1,31.5,0.3,11.1,798.5,766.6,833.1,551.2,57.3,0.9,2.4,3053.1
2659,Konkan & Goa,2009,0,0,0.3,0.1,5.6,330.6,1271.2,292.9,387.5,307.4,121,0,2716.6
2660,Konkan & Goa,2010,2.7,0,0,1.5,8.2,680.8,1405.3,850,531.3,190.2,106.7,1.4,3778.1
2661,Konkan & Goa,2011,0,0,0,3.4,1.1,857,1384.1,987.9,468.3,120.3,3.1,0,3825.2
2662,Konkan & Goa,2012,0,0,0,0.6,1.1,633,928.5,762.5,515.3,175.1,2.3,0,3018.4
2663,Konkan & Goa,2013,1.8,5.4,0.1,0.1,18.5,1028.3,1478.5,497.6,340.7,149.3,2.1,1.5,3524
2664,Konkan & Goa,2014,1.3,5.3,1.8,0.7,21.3,238.2,1293.2,658,419.5,98.7,8,11.7,2757.5
2665,Konkan & Goa,2015,2.7,0,36.8,3.6,11.3,764,526.5,377.3,240.9,91.4,27.3,0,2082
2666,Konkan & Goa,2016,0,0.1,2,0.3,2.1,806.5,1327.3,817,600.2,106.3,2,0.1,3663.9
2667,Konkan & Goa,2017,0,0,0,0,47,840.4,1095.3,731.2,546.9,156.9,0.7,25,3443.4
2668,Madhya Maharashtra,1901,18.8,0.6,7.7,36.6,30.4,107.7,215.9,194.1,83.7,68.7,4.4,0.5,769
2669,Madhya Maharashtra,1902,7.8,0,0.1,5,9.8,102.6,210.9,114.5,169.5,60.4,40.5,62.9,784
2670,Madhya Maharashtra,1903,7.6,0,0,3.2,77.2,86.3,281.8,155.5,142.3,74.2,7.6,2.2,837.9
2671,Madhya Maharashtra,1904,0.4,4.7,1.7,3,18.7,114.6,126.5,59.5,183,91.1,0,0.4,603.5
2672,Madhya Maharashtra,1905,0,1.2,0,2.3,23.6,65,252.8,79,52.6,52.9,8.3,0,537.8
2673,Madhya Maharashtra,1906,10.5,0.8,0,0.1,9.3,184.8,199.3,205,88.8,19.1,15.5,11.1,744.3
2674,Madhya Maharashtra,1907,0.5,3.7,1.5,54.5,0.6,118,262.3,267.8,94.1,7.6,3.6,0.9,815.1
2675,Madhya Maharashtra,1908,0.3,0,4.7,6.3,5.8,85.1,263,169.9,166.6,16.3,4,0,722
2676,Madhya Maharashtra,1909,1.2,0.1,0.7,1.4,38.5,179.6,247,101.6,146.2,31.1,3.1,4.7,755.2
2677,Madhya Maharashtra,1910,0,0,1,0,13.1,204.6,172,228.6,195.7,70,30.2,0,915.2
2678,Madhya Maharashtra,1911,2,0.1,2.2,0.2,12,136.9,137.7,153.2,29.9,23.6,42.9,3.8,544.3
2679,Madhya Maharashtra,1912,0,0.4,0,9,20.9,88.3,307.6,150,34.7,86,67.7,0.3,764.9
2680,Madhya Maharashtra,1913,0,0.2,0,8.4,34,259.9,210.8,86.6,82.8,43.7,0.6,5.5,732.5
2681,Madhya Maharashtra,1914,0,0.4,0.3,3.7,15.2,188.3,348.8,204.3,211.6,22.1,36.6,7.6,1039
2682,Madhya Maharashtra,1915,8.6,6.6,13.9,21.9,12.1,195.2,225.4,80,228.5,76.8,20.9,18,908.1
2683,Madhya Maharashtra,1916,0,0.2,0.4,4.9,55.2,144.8,257.6,185.9,217.5,136.8,69.1,0.1,1072.4
2684,Madhya Maharashtra,1917,0.1,20,4.8,7.7,15.6,174.3,120.6,187,205.2,169.5,33.4,0,938.2
2685,Madhya Maharashtra,1918,5.1,0.6,2.6,1,90.5,51.7,68.4,112.4,55.1,13.3,30,7.5,438
2686,Madhya Maharashtra,1919,3,0.5,1.2,2.7,38.2,173.5,198.9,153.8,231.7,45.1,28.4,1.9,879.1
2687,Madhya Maharashtra,1920,41.5,0.2,0.1,9.7,8,120.7,185.9,94.1,113.8,26,0.3,0,600.3
2688,Madhya Maharashtra,1921,1.6,0,0.3,9,1.1,105.8,291.6,125,128.7,47.5,23.7,0,734.3
2689,Madhya Maharashtra,1922,18.3,2.6,0,16.7,27.4,161.7,218.2,79.4,97.1,41.2,141.1,1.4,805.2
2690,Madhya Maharashtra,1923,1.9,1.7,32.7,8.7,10.5,30.7,290,126.5,169.5,6.4,0,2.3,680.9
2691,Madhya Maharashtra,1924,2.1,0,2.8,19.7,4.6,80.3,173.8,220.6,185.8,49.7,3.6,5.3,748.2
2692,Madhya Maharashtra,1925,0,0,3.1,1.5,38.9,177.7,152,115.2,94.7,33.9,40.7,4,661.8
2693,Madhya Maharashtra,1926,34.3,0.6,0.1,0.2,11.2,85.9,230.6,258,147.7,8.1,8.3,2.2,787.1
2694,Madhya Maharashtra,1927,0,1,0.9,4.6,9.3,184.9,318.7,85.4,183.6,51.3,83.3,2,925.2
2695,Madhya Maharashtra,1928,0.1,10.3,3.7,8,0.3,143.3,217.7,159.6,209,62.5,3.1,14.1,831.7
2696,Madhya Maharashtra,1929,1,6.4,2,37.1,6.4,155.9,168.2,73.7,151.6,82.5,3.4,2.2,690.4
2697,Madhya Maharashtra,1930,0,0,0.7,3.2,29.8,178.1,233.7,106.5,247,87.4,37.7,5,929.1
2698,Madhya Maharashtra,1931,0,0,0.6,14,2.9,109.7,316.3,233.5,178.9,180.9,70.2,25.3,1132.4
2699,Madhya Maharashtra,1932,0,0.5,8.6,22.3,27.3,67.3,351.7,221.3,162.8,148.4,30.8,4,1045.1
2700,Madhya Maharashtra,1933,1.4,0.5,3.4,8.5,76.5,182.3,194.7,259.4,286.1,93.3,24,22.3,1152.4
2701,Madhya Maharashtra,1934,3.7,0,1.9,7.3,8,138.2,217,222.3,136.8,41.2,82,0,858.3
2702,Madhya Maharashtra,1935,2.5,0,0,3.7,1.4,149.6,208.6,195.5,126.7,119.4,7.7,3.9,819
2703,Madhya Maharashtra,1936,1.3,6.2,4.3,3.8,21.1,169.2,113.9,106.3,161.5,17.2,130.4,0.3,735.6
2704,Madhya Maharashtra,1937,0,2,2,47.7,4.7,146.7,319.4,63.6,219.9,96.1,1.3,11,914.4
2705,Madhya Maharashtra,1938,0.6,1,23.5,12.2,50.4,239.9,286.6,169.4,191.5,141.3,7.6,2.3,1126.3
2706,Madhya Maharashtra,1939,0.2,0.2,4.1,6.3,1.1,127.6,303.9,219.9,88.5,41.8,27.3,0.8,821.9
2707,Madhya Maharashtra,1940,1.3,1.8,0.5,16.5,15.8,191.3,215.9,188.7,132,95.2,30.1,4.2,893.2
2708,Madhya Maharashtra,1941,28.2,8,1.8,5.4,4.2,96.1,338.6,103.7,143.3,44.5,0.1,0.4,774.3
2709,Madhya Maharashtra,1942,0.2,2.5,0.2,6.7,10,213.3,364.7,191.6,93.8,20,1.3,36.9,941.3
2710,Madhya Maharashtra,1943,4.1,0,1.5,3.5,63.4,150.5,316.4,80.9,166.2,196,10.6,0,993.2
2711,Madhya Maharashtra,1944,0.8,0.7,10.3,0.1,21.4,132.2,421.7,227.8,142.1,115.3,13.6,0,1086
2712,Madhya Maharashtra,1945,4.2,0,0,9.8,5.2,125.6,263.7,209,132.4,37.1,6.3,0,793.4
2713,Madhya Maharashtra,1946,0,2.9,0,22,34.3,138.4,288.5,255.9,170.3,23.1,152.8,15.4,1103.6
2714,Madhya Maharashtra,1947,18.7,1.4,4.4,31,19.6,63,230.6,272.8,216.2,23,10.3,14.6,905.7
2715,Madhya Maharashtra,1948,16.9,0.7,4.3,7.6,8.9,191,239.6,181.4,162,66.6,137.1,0.1,1016.3
2716,Madhya Maharashtra,1949,0,0,2,4.8,58.4,102,201.3,174,323.1,82.2,5.7,0,953.7
2717,Madhya Maharashtra,1950,0,0.2,1.5,5.9,23.2,59.5,400.2,102.9,248.8,87.3,2.2,0.8,932.6
2718,Madhya Maharashtra,1951,0.1,0,0.5,9.3,29.5,150.1,250.2,136.3,71.7,128.9,20.1,0,797
2719,Madhya Maharashtra,1952,0,1.9,0,8.9,18.9,131.2,268.8,139.1,57.1,56.7,0,0.8,683.3
2720,Madhya Maharashtra,1953,1.2,0,0.1,24.5,2,186.3,216.5,220.2,126.8,116.1,0,0,893.6
2721,Madhya Maharashtra,1954,2,0.4,16,6,15.8,158.5,305.3,171.7,263,30.1,0,16.2,985.1
2722,Madhya Maharashtra,1955,3.2,0,6.8,12.2,25.8,140.9,149.6,254.3,218.9,159,10.4,0,981
2723,Madhya Maharashtra,1956,1.5,0.2,1.1,11.3,91.2,111,360.5,252,165.8,148,90.1,1.1,1233.8
2724,Madhya Maharashtra,1957,0.1,0,4.8,20.9,36.9,177.8,196.4,202.2,98.7,85.1,26.8,0.1,849.8
2725,Madhya Maharashtra,1958,1.6,0,5.4,23.6,32.9,101.9,393.3,296.6,112.1,57.4,29.2,0.1,1054.1
2726,Madhya Maharashtra,1959,2.4,0,0,16.8,39.3,174.7,344.3,199,202.7,84.7,54.9,0.1,1118.9
2727,Madhya Maharashtra,1960,3.6,0,3,5.1,61.3,146.4,235,138,229,44.9,18.8,0.8,885.9
2728,Madhya Maharashtra,1961,0.3,0.1,0.5,9.8,104.2,163.5,411.9,135,104.8,128,10,2.5,1070.5
2729,Madhya Maharashtra,1962,0.2,0.1,6.7,12.9,57.2,46.8,287.5,164,199.9,51.9,23,48.8,899
2730,Madhya Maharashtra,1963,0.8,4.3,14,12,23.3,138.6,252.3,268.7,72.7,93.5,19.1,0.6,899.9
2731,Madhya Maharashtra,1964,0,0,4.1,6.2,7,139.8,238.9,242.3,223.1,60,23.3,0.9,945.7
2732,Madhya Maharashtra,1965,5.8,0.2,0.3,10.2,12.3,82.9,380.7,200.3,54.8,10,4.6,28.5,790.7
2733,Madhya Maharashtra,1966,1.9,0.5,1.4,2.1,81.5,83.8,315,94,149,14.5,82.6,11.2,837.3
2734,Madhya Maharashtra,1967,0,0.1,4.7,13.3,7.8,130.4,367.4,139,146.7,43.1,2.1,58.6,913
2735,Madhya Maharashtra,1968,1.6,3.6,9.4,11.2,2.5,95.4,238.9,213.3,172.1,60.6,15.1,0.3,824
2736,Madhya Maharashtra,1969,0.2,0,1.4,5.8,4,140.1,307.1,248.3,234,20.1,22.3,0.9,984.1
2737,Madhya Maharashtra,1970,1,0,0.6,17.9,39.1,195.4,200.1,254.9,161.3,70.9,0,0,941.4
2738,Madhya Maharashtra,1971,0,0,0.1,3.8,43.3,155.6,124.9,204,185.6,56,0,0,773.2
2739,Madhya Maharashtra,1972,0,0.2,0,4,13.8,90.4,195.1,99.3,88.1,7.3,21.6,0.1,519.9
2740,Madhya Maharashtra,1973,0,3,1.8,3.2,10.1,124.7,312,243.9,172.8,104.8,3.9,0.4,980.6
2741,Madhya Maharashtra,1974,0,0.1,2.5,14.6,60.9,77.5,217.9,184.7,201.5,152,0.1,0,911.8
2742,Madhya Maharashtra,1975,0.4,1.1,0.1,1,15.4,165.6,228,223.2,242.8,158.3,4.8,0,1040.7
2743,Madhya Maharashtra,1976,0.1,0,6,3.4,3.3,283.6,315.6,240.8,87.7,14.3,68.9,2.2,1025.8
2744,Madhya Maharashtra,1977,0,0.1,7.1,9.9,31.3,209,262.5,150.4,94.6,64.4,112.1,5.7,947.2
2745,Madhya Maharashtra,1978,0.7,10.8,4.6,22.2,33.1,174.2,179.6,211.8,124.1,57,63.5,2.1,883.6
2746,Madhya Maharashtra,1979,3.5,1.8,5.3,1,7.1,129.7,194.5,299,249.9,46,88.4,0.5,1026.8
2747,Madhya Maharashtra,1980,0,0,1.5,16.1,8.6,279.2,197.4,286.6,89.2,14.7,29.8,16.4,939.5
2748,Madhya Maharashtra,1981,10.5,0,3.7,6.8,7.7,135.9,248.9,188.6,253.7,56.8,11,6.2,929.8
2749,Madhya Maharashtra,1982,2.1,0.2,0.2,6.3,33.8,114.6,187.7,186.6,119.5,55.2,45.8,0,751.9
2750,Madhya Maharashtra,1983,0.1,1.4,0,0,2.8,125.3,218.1,259.4,263,43.2,2.5,2.8,918.8
2751,Madhya Maharashtra,1984,0.6,11.2,3.7,4.6,0.6,109.6,260.8,140,133.2,109.1,4.7,1.7,779.9
2752,Madhya Maharashtra,1985,2.6,0.2,2.3,9.1,12.3,118.7,189.5,145.1,63.5,107.3,5.4,0,656.1
2753,Madhya Maharashtra,1986,1.6,2.7,0.3,2.4,8.6,200.8,126.1,157.9,101,8.9,19.4,14.6,644.1
2754,Madhya Maharashtra,1987,1.7,3.9,2.5,4,36.6,130.3,166.7,226.9,63.5,98.8,38,34.6,807.6
2755,Madhya Maharashtra,1988,0,0.1,0.1,18.8,7.6,111,314.1,165.7,324.8,27.5,1.9,4.9,976.6
2756,Madhya Maharashtra,1989,0,0,16.3,3.3,11.8,153.5,271.9,152.1,181.6,22.9,1.4,1.7,816.6
2757,Madhya Maharashtra,1990,2.6,0.2,0,0.2,78.2,150.5,227.3,294.6,94.9,154.9,17.2,1.9,1022.5
2758,Madhya Maharashtra,1991,0,0.1,0.3,12.2,19.2,293.8,318.1,143.9,67.3,21,4.7,0.1,880.5
2759,Madhya Maharashtra,1992,0,0,0,2.1,5.1,146.9,190.6,248.6,132.1,55.6,10.1,0,791.3
2760,Madhya Maharashtra,1993,0,0.1,3,5.7,11.5,147.6,289.2,162.4,162.6,192.8,10.7,34.3,1019.8
2761,Madhya Maharashtra,1994,3.1,0.1,0.6,21.8,23.8,253.2,332.9,188.4,118.9,66.2,12.6,0,1021.5
2762,Madhya Maharashtra,1995,20,0.2,5.4,6.7,24,63.6,253.1,82.7,194.3,121.5,4.9,0,776.4
2763,Madhya Maharashtra,1996,0.1,0,0.1,4.1,5.7,162.3,281,184.1,161.4,171.3,4.8,0.4,975.2
2764,Madhya Maharashtra,1997,3.3,0,2.4,15.3,6.5,180.2,239.9,295.5,91.7,57.7,68.8,39.6,1000.9
2765,Madhya Maharashtra,1998,0.2,0,0.6,2.5,18.4,147.1,264.1,226.4,257.2,162.5,22.1,0,1101.1
2766,Madhya Maharashtra,1999,0,6.7,0,0.1,39.2,225.3,262.5,85.4,169,177.6,0,0,965.7
2767,Madhya Maharashtra,2000,0.4,1.1,0.2,1.7,18.5,173,198.7,159.6,87,56.5,2.7,2.1,701.6
2768,Madhya Maharashtra,2001,4.4,0,0.3,4.7,8.4,157.9,179.3,160.9,137.3,125.5,5.7,0.5,785.1
2769,Madhya Maharashtra,2002,1.7,3.1,1,13,14.4,251.9,95.6,221.5,95.8,36.3,5.9,0,740.3
2770,Madhya Maharashtra,2003,0.8,2.2,1.5,5.7,15.1,210.8,208.7,178.4,116.2,29.5,3.5,0.1,772.6
2771,Madhya Maharashtra,2004,0.1,0.1,0,4.7,49,215.9,174.2,354.1,181.2,42.1,8,0.1,1029.5
2772,Madhya Maharashtra,2005,3.6,0.4,1.6,11.1,7.8,240.5,361.2,256.1,276.4,62.7,0,0,1221.3
2773,Madhya Maharashtra,2006,0,0,7.1,0.2,42.3,205.3,416.4,421.7,217,60.1,25.5,0,1395.7
2774,Madhya Maharashtra,2007,1.3,0.4,0,2.1,5.5,266.9,293.5,274.2,189.2,3.4,3.9,0,1040.4
2775,Madhya Maharashtra,2008,0,0,18.1,0.6,1.1,107.9,157.9,257.6,312.4,56.6,3.7,0.9,916.9
2776,Madhya Maharashtra,2009,0,1.7,0.8,0.4,7.7,68.9,329.8,148.2,162.6,96.2,121.3,4.3,941.7
2777,Madhya Maharashtra,2010,2.9,0.1,0.9,2.3,5.4,185.6,280.9,233.2,165.6,77.1,73.4,0.2,1027.5
2778,Madhya Maharashtra,2011,0,0.3,0.3,5,2.9,133.3,261.4,238.1,148.4,62.8,0,0,852.6
2779,Madhya Maharashtra,2012,0,0,0,3,1.4,67.9,203,187.8,129.5,95.2,2.2,0,689.8
2780,Madhya Maharashtra,2013,0.1,5.3,0.8,5.7,6,212.4,311.8,147,210.3,57.8,4,1.3,962.4
2781,Madhya Maharashtra,2014,3.1,6.2,24.4,7.5,29.8,44,277.9,240.3,120.4,38.5,32.8,13.1,838
2782,Madhya Maharashtra,2015,1.4,0.8,41.2,9.6,24.4,177,111.7,67.2,146.6,48.3,16.2,0.1,644.5
2783,Madhya Maharashtra,2016,0,0.7,7.1,1.4,7.7,100.7,319.6,232.7,171.9,62.4,1.1,0.9,906.3
2784,Madhya Maharashtra,2017,0,0,0.4,0.8,18,189.2,280.9,192,190.1,112.8,5,5.1,994.4
2785,Matathwada,1901,15.8,3.3,32.1,48.5,26.5,193.1,184.1,249.8,74,81.6,0,0,908.7
2786,Matathwada,1902,1.3,0,0.4,7.2,0.8,52.4,120.9,85.2,273.3,61.3,84.4,56.9,744.1
2787,Matathwada,1903,2.6,0.8,0,1.7,58.3,104.4,264.2,281.9,173.3,139.9,0.3,5.3,1032.6
2788,Matathwada,1904,0,0.9,12.1,0.3,7.2,79.2,118.4,57.3,339,76.2,0,0,690.5
2789,Matathwada,1905,1.3,2,0,6.6,4.8,84.6,94.8,137.6,157.8,15.4,0.9,0,505.9
2790,Matathwada,1906,19.8,0,0.1,0,0.2,220.6,254.9,156.9,82.1,19.8,3.9,12.4,770.7
2791,Matathwada,1907,1,6.6,1.1,61.3,0,90.4,198.9,155.2,34.7,5,0,3.7,557.9
2792,Matathwada,1908,0,0.8,13,2.9,1.6,100.7,124.4,176.8,261.9,0.4,0,0,682.5
2793,Matathwada,1909,5.5,1.6,8.4,4.2,22.2,217.2,194.3,173.8,223.5,21.4,0.4,20.3,892.7
2794,Matathwada,1910,0,0,0.9,0,3.1,202.1,166.7,188.5,467.9,59.7,45.3,0,1134.4
2795,Matathwada,1911,6.4,0,0,0,3,85.5,231.9,175,68.6,0.2,41.8,0,612.4
2796,Matathwada,1912,0,13.7,0,6.5,9.5,62.9,177.3,145.9,34.6,22.8,15.2,0,488.4
2797,Matathwada,1913,0,3.4,0,15.1,38.6,173,245.9,80.1,63.7,21,0,15.9,656.5
2798,Matathwada,1914,0,10.4,5.2,0.9,16.3,297,177.2,151.7,258.3,23.9,20.9,27.3,989.1
2799,Matathwada,1915,28,2.6,55.9,18.9,11.5,207.8,146.8,96.1,299.1,99.7,10.1,25.1,1001.6
2800,Matathwada,1916,0,5,3,1.7,43.6,149.8,374.7,139.7,305.1,115,40.3,0,1177.9
2801,Matathwada,1917,1.7,63.5,10.8,7,17.1,176.8,144.6,259.3,348.7,101.2,37.5,0,1168.3
2802,Matathwada,1918,0.7,0,0.2,0.6,121.4,93.5,65.9,78.6,89.9,4.7,9.8,20.7,486.1
2803,Matathwada,1919,11.9,0.9,0.3,5.1,11.2,149.7,119.9,85.3,228,28,21.4,1.1,662.8
2804,Matathwada,1920,27,0,0.3,3.1,2.1,60.4,50.5,86.1,127.7,3.8,0,0,361.2
2805,Matathwada,1921,2.1,0,0,2.4,0,151,174.8,70.2,113.4,41.9,6.6,0,562.4
2806,Matathwada,1922,54.4,1.9,0,2.8,19.3,220.3,119.5,39.4,206.4,47.8,122.7,1.4,836.1
2807,Matathwada,1923,4,0.5,55.9,9.9,0.6,20.5,300.4,72,300.1,0.2,0,0.8,765
2808,Matathwada,1924,3.2,0,7.7,8.1,0.2,49.2,130.4,180.7,200.2,59.8,9.8,13.4,662.7
2809,Matathwada,1925,0,0,0,0,30.1,130.3,84.3,173.6,73.4,38.1,75.1,0,604.9
2810,Matathwada,1926,70.4,0,0,1.5,17.6,85,126.3,254.1,147.6,0,11.2,1.8,715.5
2811,Matathwada,1927,0,3.2,10.2,7.5,0,173,143.5,67,175.7,37.2,126.9,0.4,744.6
2812,Matathwada,1928,0,28.3,9.5,2,0,160.5,141.7,135,288.1,58.8,0,1.7,825.8
2813,Matathwada,1929,0,31.6,0.9,21.6,1.7,165.8,104.7,48.2,179,51.7,0,4.2,609.4
2814,Matathwada,1930,0,1,1.7,13,4.1,132.2,49.6,75.7,281,64.6,17.1,0.3,640.3
2815,Matathwada,1931,0,0,3.8,4.4,7.7,134.5,295.1,142.8,242.1,175.1,70.1,13.1,1088.6
2816,Matathwada,1932,0,2.5,7.7,7.7,20.1,111.5,276.6,161.3,161.6,54.6,34.3,6.3,844.1
2817,Matathwada,1933,9.1,7.6,10.1,13.5,66.7,206.6,214.7,180.4,340.8,30.7,17.5,25.2,1122.9
2818,Matathwada,1934,6,0,0,11.9,1.3,95.8,248.6,256.8,159.9,16.8,79.5,0,876.6
2819,Matathwada,1935,7.2,0.5,0,14,0.4,191.1,197.4,196.6,223.5,84.1,5.8,1.4,922.1
2820,Matathwada,1936,0,26.6,7.8,10.7,33.3,137.5,92.2,119.3,145.1,9.1,139.9,6.2,727.8
2821,Matathwada,1937,0,13.2,11.3,43.8,1.1,75.8,277.3,35.8,152.8,106.4,0.3,20.5,738.2
2822,Matathwada,1938,0,8.8,17.7,15.6,27.3,253.3,260.1,146.5,256.1,86.8,0.2,0.3,1072.7
2823,Matathwada,1939,0.2,0,3.7,9.1,0.2,98.2,163.6,188.6,73.8,25.3,16.5,1,580.2
2824,Matathwada,1940,0,0.4,0,11.2,13.4,178.8,176.9,239.5,139,63.1,31.5,1.8,855.6
2825,Matathwada,1941,9.4,9.3,1.1,0.5,0,50.2,114.9,150.4,190.6,14.5,0,0,541
2826,Matathwada,1942,0,24.3,0,6.6,3.9,221,227.2,311.4,124.9,11.1,0,72.6,1003
2827,Matathwada,1943,7.1,0.1,1.5,0.2,47.6,187.4,105.8,62.3,282.9,156.5,1,0,852.4
2828,Matathwada,1944,0.4,12.2,32.6,0,5.2,85.1,230.7,116,167,94.5,15.2,0,759
2829,Matathwada,1945,1.8,0,0,5,0.3,129.6,140.2,154.4,161.9,27.7,1.3,0,622.5
2830,Matathwada,1946,0,9.7,1.9,21.3,16.3,165.6,212.4,114.5,180.1,6.8,98.2,21.9,848.7
2831,Matathwada,1947,28,22,7.7,11.5,2,65.7,164.5,276,253.3,13.6,2.1,8.6,854.8
2832,Matathwada,1948,7.9,2.2,4.1,3.3,1.9,179.4,218.7,110.1,221.6,21.1,176.1,0,946.4
2833,Matathwada,1949,2.9,0.5,0.1,0.7,35.2,188.9,189.5,89.8,369.1,32.3,5.2,0,914.2
2834,Matathwada,1950,0,11.9,4.1,0.4,7.1,67.6,141.1,113.9,271,38.8,0,1.6,657.4
2835,Matathwada,1951,0.4,0,6.2,10.6,11.2,159.5,271,101.3,89.3,78.4,3.5,0,731.4
2836,Matathwada,1952,0.2,18.8,0,3.3,21.7,95.4,144.6,87.2,136.1,36.4,0,2.3,546.1
2837,Matathwada,1953,0.3,0,0.3,15.2,0.4,200.4,217.9,160.6,208,88.1,0,0,891.2
2838,Matathwada,1954,0.4,0,15.5,5.6,5.2,181,276,138.8,255.6,11.9,0,9.7,899.6
2839,Matathwada,1955,6.5,0,2.4,3.4,12.2,229.8,213.2,364.7,208.6,109.3,1.2,0,1151.3
2840,Matathwada,1956,1.2,1.9,0.1,4.1,78.4,154.1,310,134.6,202.5,70.7,79.7,0,1037.3
2841,Matathwada,1957,1.5,2.1,13.9,14.5,30,126.9,255.1,294.6,104.7,53.7,3.6,0,900.7
2842,Matathwada,1958,0.1,0,4.4,25.2,12.7,92.2,264.4,456.1,79.8,41.2,48.3,0,1024.6
2843,Matathwada,1959,1.5,0,0.1,9.5,13.2,173.6,188.3,200,246.3,99.8,17,1,950.3
2844,Matathwada,1960,3.6,0,18.1,1,49.2,163.6,136.6,66.8,206.8,78.5,14,0.1,738.3
2845,Matathwada,1961,0.9,0.1,5.6,6.7,35.7,170.8,253.7,143.4,97,238.1,5.2,1.8,959
2846,Matathwada,1962,0.6,2.8,2.7,37.8,43.4,67.3,164.7,192.2,304.7,41.4,33.5,54.6,945.7
2847,Matathwada,1963,0,6.2,15.5,7,13.5,228.4,172.2,380.4,82.8,92.4,2.7,0,1001.2
2848,Matathwada,1964,0,0.2,5.1,1.5,1.3,120.3,246.5,150.7,219.9,20.1,15,0,780.6
2849,Matathwada,1965,5.4,1.5,0,9.5,0.8,129.3,218.7,180,69.4,5.9,0.4,10.4,631.4
2850,Matathwada,1966,18.9,0,10.4,10.5,45.8,63.1,228.6,85.9,191.6,13,65.9,13.5,747.1
2851,Matathwada,1967,0,0,4,1,5.9,146,224,104.1,136,26.4,0,112.4,759.8
2852,Matathwada,1968,5.8,23.8,32.2,11.3,0.7,94.2,219,63.6,210.6,24.5,26.3,0.3,712.4
2853,Matathwada,1969,0,0,0.2,0.1,2.7,120.8,222.6,148.3,277.1,14.7,38.1,0,824.6
2854,Matathwada,1970,8.4,0,2.8,7.5,30.2,215.1,103.9,344.9,178.1,19.9,0,0,910.9
2855,Matathwada,1971,0.2,0.1,1.3,0.1,38.8,83.2,24.3,220,131.5,108.4,0,0,607.9
2856,Matathwada,1972,0,0,0,0.1,3,115.1,41.9,85.3,65.3,4.2,28.4,3.8,347.1
2857,Matathwada,1973,0,0.7,0,3.8,0.6,112.3,203.1,334.9,115.6,99.3,1,0,871.3
2858,Matathwada,1974,0,0.4,0.4,2.9,36,98.4,100.7,123.2,154.4,134.1,0,0,650.6
2859,Matathwada,1975,2.1,8.3,7.3,0,11.3,117.2,249,231.7,309.9,113.9,0.1,0,1050.9
2860,Matathwada,1976,0,0.2,3.2,7.4,2.9,92.1,213,195.6,63,3.8,39.4,2.4,623
2861,Matathwada,1977,0,1.5,6,4.6,5.4,126,155.4,149.3,116.8,66.4,129.9,6.5,767.7
2862,Matathwada,1978,5.7,18.8,9.6,12,19.1,212.4,215,105.3,80.6,70.5,34.6,1.2,784.8
2863,Matathwada,1979,3.4,11.8,5.6,1.4,18.1,125.5,163.1,132.9,236.5,17.7,90.6,0.8,807.6
2864,Matathwada,1980,0.1,0,4.7,4.6,2.3,223,114.4,325.1,113.6,1.1,3.6,20.3,812.9
2865,Matathwada,1981,27.3,0.7,11,1.6,12.7,100.5,122.3,127.3,285.1,68.7,11.2,18.3,786.6
2866,Matathwada,1982,10,0.6,5.1,7.8,15.9,99.6,170.1,84.8,172,43.6,27,0,636.5
2867,Matathwada,1983,0,0,0.3,0.3,6,96.8,231.9,315.4,422.3,106.8,1,6.9,1187.6
2868,Matathwada,1984,3.1,9.5,0.4,0.8,0,75.7,168.5,59.8,120.1,106.2,5.4,3.3,552.7
